M,N,AvgTime,TotalRun,NonZeroPerRow,NonZeroElements,Bandwidth,Flops,value_type,Type,Strides,TransactionByte,WordSize
2560000,2560000,155.977700,10,128.000000,327680000,25.341058,4.201626,4,CUSPARSE,327616523,128,32
2580000,2580000,  1.743700,10,1.000000,2580000,29.592249,2.959225,4,CUSP,2579511,128,32
2580000,2580000,  1.889800,10,1.000000,2580000,27.304479,2.730448,4,CUSPARSE,2579511,128,32
2580000,2580000,  3.160400,10,2.000000,5160000,26.123277,3.265409,4,CUSP,5158974,128,32
2580000,2580000,  3.607400,10,2.000000,5160000,22.886290,2.860786,4,CUSPARSE,5158974,128,32
2580000,2580000,  6.147400,10,4.000000,10320000,23.502620,3.357517,4,CUSP,10318064,128,32
2580000,2580000,  5.649900,10,4.000000,10320000,25.572135,3.653162,4,CUSPARSE,10318064,128,32
2580000,2580000, 12.078700,10,8.000000,20640000,22.214311,3.417586,4,CUSP,20635978,128,32
2580000,2580000, 10.644900,10,8.000000,20640000,25.206437,3.877913,4,CUSPARSE,20635978,128,32
2580000,2580000, 22.835100,10,16.000000,41280000,22.596792,3.615487,4,CUSP,41272144,128,32
2580000,2580000, 21.734000,10,16.000000,41280000,23.741603,3.798656,4,CUSPARSE,41272144,128,32
2580000,2580000, 42.556200,10,32.000000,82560000,23.765280,3.880046,4,CUSP,82544309,128,32
2580000,2580000, 42.830400,10,32.000000,82560000,23.613135,3.855206,4,CUSPARSE,82544309,128,32
2580000,2580000, 81.320400,10,64.000000,165120000,24.619653,4.060974,4,CUSP,165088653,128,32
2580000,2580000, 87.937300,10,64.000000,165120000,22.767131,3.755403,4,CUSPARSE,165088653,128,32
2580000,2580000,160.320200,10,128.000000,330240000,24.847274,4.119755,4,CUSP,330176400,128,32
2580000,2580000,157.463900,10,128.000000,330240000,25.297989,4.194485,4,CUSPARSE,330176400,128,32
2600000,2600000,  1.755400,10,1.000000,2600000,29.622880,2.962288,4,CUSP,2599515,128,32
2600000,2600000,  2.164600,10,1.000000,2600000,24.022916,2.402291,4,CUSPARSE,2599515,128,32
2600000,2600000,  3.186600,10,2.000000,5200000,26.109334,3.263667,4,CUSP,5198971,128,32
2600000,2600000,  3.636700,10,2.000000,5200000,22.877885,2.859735,4,CUSPARSE,5198971,128,32
2600000,2600000,  6.194400,10,4.000000,10400000,23.505102,3.357872,4,CUSP,10398075,128,32
2600000,2600000,  5.592500,10,4.000000,10400000,26.034869,3.719267,4,CUSPARSE,10398075,128,32
2600000,2600000, 12.162100,10,8.000000,20800000,22.233003,3.420462,4,CUSP,20795939,128,32
2600000,2600000, 10.727500,10,8.000000,20800000,25.206246,3.877884,4,CUSPARSE,20795939,128,32
2600000,2600000, 22.904300,10,16.000000,41600000,22.703161,3.632506,4,CUSP,41591998,128,32
2600000,2600000, 21.852700,10,16.000000,41600000,23.795687,3.807310,4,CUSPARSE,41591998,128,32
2600000,2600000, 42.927200,10,32.000000,83200000,23.742522,3.876330,4,CUSP,83184189,128,32
2600000,2600000, 43.151400,10,32.000000,83200000,23.619164,3.856190,4,CUSPARSE,83184189,128,32
2600000,2600000, 81.942800,10,64.000000,166400000,24.622053,4.061370,4,CUSP,166368265,128,32
2600000,2600000, 88.672000,10,64.000000,166400000,22.753519,3.753158,4,CUSPARSE,166368265,128,32
2600000,2600000,161.592400,10,128.000000,332800000,24.842753,4.119006,4,CUSP,332736381,128,32
2600000,2600000,158.781400,10,128.000000,332800000,25.282558,4.191927,4,CUSPARSE,332736381,128,32
2620000,2620000,  1.769200,10,1.000000,2620000,29.617909,2.961791,4,CUSP,2619503,128,32
2620000,2620000,  2.234400,10,1.000000,2620000,23.451488,2.345149,4,CUSPARSE,2619503,128,32
2620000,2620000,  3.209600,10,2.000000,5240000,26.121636,3.265204,4,CUSP,5239063,128,32
2620000,2620000,  3.670100,10,2.000000,5240000,22.844065,2.855508,4,CUSPARSE,5239063,128,32
2620000,2620000,  6.239100,10,4.000000,10480000,23.516213,3.359459,4,CUSP,10477996,128,32
2620000,2620000,  5.737200,10,4.000000,10480000,25.573451,3.653350,4,CUSPARSE,10477996,128,32
2620000,2620000, 12.272500,10,8.000000,20960000,22.202486,3.415767,4,CUSP,20955985,128,32
2620000,2620000, 10.822400,10,8.000000,20960000,25.177410,3.873448,4,CUSPARSE,20955985,128,32
2620000,2620000, 23.095400,10,16.000000,41920000,22.688501,3.630160,4,CUSP,41912095,128,32
2620000,2620000, 22.090800,10,16.000000,41920000,23.720282,3.795245,4,CUSPARSE,41912095,128,32
2620000,2620000, 43.326900,10,32.000000,83840000,23.704442,3.870113,4,CUSP,83824096,128,32
2620000,2620000, 43.585200,10,32.000000,83840000,23.563962,3.847177,4,CUSPARSE,83824096,128,32
2620000,2620000, 82.738100,10,64.000000,167680000,24.572960,4.053272,4,CUSP,167647904,128,32
2620000,2620000, 89.515300,10,64.000000,167680000,22.712542,3.746399,4,CUSPARSE,167647904,128,32
2620000,2620000,163.023400,10,128.000000,335360000,24.814106,4.114256,4,CUSP,335296658,128,32
2620000,2620000,160.285200,10,128.000000,335360000,25.238013,4.184541,4,CUSPARSE,335296658,128,32
2640000,2640000,  1.786700,10,1.000000,2640000,29.551690,2.955169,4,CUSP,2639532,128,32
2640000,2640000,  2.257600,10,1.000000,2640000,23.387670,2.338767,4,CUSPARSE,2639532,128,32
2640000,2640000,  3.237000,10,2.000000,5280000,26.098240,3.262280,4,CUSP,5279023,128,32
2640000,2640000,  3.694000,10,2.000000,5280000,22.869519,2.858690,4,CUSPARSE,5279023,128,32
2640000,2640000,  6.300500,10,4.000000,10560000,23.464805,3.352115,4,CUSP,10558044,128,32
2640000,2640000,  5.689900,10,4.000000,10560000,25.982883,3.711840,4,CUSPARSE,10558044,128,32
2640000,2640000, 12.375100,10,8.000000,21120000,22.186488,3.413306,4,CUSP,21116107,128,32
2640000,2640000, 10.919800,10,8.000000,21120000,25.143318,3.868203,4,CUSPARSE,21116107,128,32
2640000,2640000, 23.351600,10,16.000000,42240000,22.610871,3.617739,4,CUSP,42232080,128,32
2640000,2640000, 22.261700,10,16.000000,42240000,23.717865,3.794858,4,CUSPARSE,42232080,128,32
2640000,2640000, 43.545300,10,32.000000,84480000,23.765596,3.880097,4,CUSP,84464089,128,32
2640000,2640000, 43.885500,10,32.000000,84480000,23.581365,3.850019,4,CUSPARSE,84464089,128,32
2640000,2640000, 83.226700,10,64.000000,168960000,24.615178,4.060235,4,CUSP,168928332,128,32
2640000,2640000, 90.093500,10,64.000000,168960000,22.739043,3.750770,4,CUSPARSE,168928332,128,32
2640000,2640000,164.239700,10,128.000000,337920000,24.818360,4.114961,4,CUSP,337856633,128,32
2640000,2640000,161.427200,10,128.000000,337920000,25.250763,4.186655,4,CUSPARSE,337856633,128,32
2660000,2660000,  1.795600,10,1.000000,2660000,29.627982,2.962798,4,CUSP,2659516,128,32
2660000,2660000,  2.267400,10,1.000000,2660000,23.462999,2.346300,4,CUSPARSE,2659516,128,32
2660000,2660000,  3.262000,10,2.000000,5320000,26.094422,3.261803,4,CUSP,5318980,128,32
2660000,2660000,  3.732300,10,2.000000,5320000,22.806314,2.850789,4,CUSPARSE,5318980,128,32
2660000,2660000,  6.352200,10,4.000000,10640000,23.450144,3.350020,4,CUSP,10638053,128,32
2660000,2660000,  5.738600,10,4.000000,10640000,25.957551,3.708222,4,CUSPARSE,10638053,128,32
2660000,2660000, 12.472000,10,8.000000,21280000,22.180886,3.412444,4,CUSP,21276009,128,32
2660000,2660000, 11.011400,10,8.000000,21280000,25.123055,3.865085,4,CUSPARSE,21276009,128,32
2660000,2660000, 23.549500,10,16.000000,42560000,22.590713,3.614514,4,CUSP,42552102,128,32
2660000,2660000, 22.450100,10,16.000000,42560000,23.696999,3.791520,4,CUSPARSE,42552102,128,32
2660000,2660000, 44.109400,10,32.000000,85120000,23.639406,3.859495,4,CUSP,85103988,128,32
2660000,2660000, 44.289100,10,32.000000,85120000,23.543490,3.843835,4,CUSPARSE,85103988,128,32
2660000,2660000, 83.801900,10,64.000000,170240000,24.631422,4.062915,4,CUSP,170208512,128,32
2660000,2660000, 90.916100,10,64.000000,170240000,22.704010,3.744991,4,CUSPARSE,170208512,128,32
2660000,2660000,165.750200,10,128.000000,340480000,24.778492,4.108351,4,CUSP,340416308,128,32
2660000,2660000,163.105400,10,128.000000,340480000,25.180282,4.174969,4,CUSPARSE,340416308,128,32
2680000,2680000,  1.811000,10,1.000000,2680000,29.596910,2.959691,4,CUSP,2679546,128,32
2680000,2680000,  2.161900,10,1.000000,2680000,24.793008,2.479301,4,CUSPARSE,2679546,128,32
2680000,2680000,  3.290500,10,2.000000,5360000,26.062910,3.257864,4,CUSP,5359045,128,32
2680000,2680000,  3.761400,10,2.000000,5360000,22.800022,2.850003,4,CUSPARSE,5359045,128,32
2680000,2680000,  6.406500,10,4.000000,10720000,23.426208,3.346601,4,CUSP,10717982,128,32
2680000,2680000,  5.713100,10,4.000000,10720000,26.269452,3.752779,4,CUSPARSE,10717982,128,32
2680000,2680000, 12.555600,10,8.000000,21440000,22.198860,3.415209,4,CUSP,21436053,128,32
2680000,2680000, 11.071700,10,8.000000,21440000,25.174093,3.872937,4,CUSPARSE,21436053,128,32
2680000,2680000, 23.625500,10,16.000000,42880000,22.687351,3.629976,4,CUSP,42872053,128,32
2680000,2680000, 22.546200,10,16.000000,42880000,23.773408,3.803745,4,CUSPARSE,42872053,128,32
2680000,2680000, 44.343900,10,32.000000,85760000,23.691195,3.867950,4,CUSP,85744023,128,32
2680000,2680000, 44.747500,10,32.000000,85760000,23.477513,3.833063,4,CUSPARSE,85744023,128,32
2680000,2680000, 84.469300,10,64.000000,171520000,24.620543,4.061120,4,CUSP,171488187,128,32
2680000,2680000, 91.763700,10,64.000000,171520000,22.663428,3.738297,4,CUSPARSE,171488187,128,32
2680000,2680000,167.073100,10,128.000000,343040000,24.767123,4.106466,4,CUSP,342976133,128,32
2680000,2680000,164.345600,10,128.000000,343040000,25.178161,4.174617,4,CUSPARSE,342976133,128,32
2700000,2700000,  1.826500,10,1.000000,2700000,29.564743,2.956474,4,CUSP,2699506,128,32
2700000,2700000,  2.305400,10,1.000000,2700000,23.423269,2.342327,4,CUSPARSE,2699506,128,32
2700000,2700000,  3.319000,10,2.000000,5400000,26.031939,3.253992,4,CUSP,5399008,128,32
2700000,2700000,  3.795700,10,2.000000,5400000,22.762601,2.845325,4,CUSPARSE,5399008,128,32
2700000,2700000,  6.451500,10,4.000000,10800000,23.436411,3.348059,4,CUSP,10797941,128,32
2700000,2700000,  5.753100,10,4.000000,10800000,26.281484,3.754498,4,CUSPARSE,10797941,128,32
2700000,2700000, 12.689100,10,8.000000,21600000,22.129229,3.404497,4,CUSP,21596092,128,32
2700000,2700000, 11.199000,10,8.000000,21600000,25.073668,3.857487,4,CUSPARSE,21596092,128,32
2700000,2700000, 23.886100,10,16.000000,43200000,22.607291,3.617166,4,CUSP,43192137,128,32
2700000,2700000, 22.760200,10,16.000000,43200000,23.725626,3.796100,4,CUSPARSE,43192137,128,32
2700000,2700000, 44.607500,10,32.000000,86400000,23.726952,3.873788,4,CUSP,86384199,128,32
2700000,2700000, 44.978700,10,32.000000,86400000,23.531138,3.841818,4,CUSPARSE,86384199,128,32
2700000,2700000, 85.180400,10,64.000000,172800000,24.597208,4.057271,4,CUSP,172768326,128,32
2700000,2700000, 92.507000,10,64.000000,172800000,22.649097,3.735933,4,CUSPARSE,172768326,128,32
2700000,2700000,168.502900,10,128.000000,345600000,24.740227,4.102007,4,CUSP,345536375,128,32
2700000,2700000,166.039500,10,128.000000,345600000,25.107279,4.162865,4,CUSPARSE,345536375,128,32
2720000,2720000,  1.844900,10,1.000000,2720000,29.486695,2.948669,4,CUSP,2719499,128,32
2720000,2720000,  2.330900,10,1.000000,2720000,23.338626,2.333862,4,CUSPARSE,2719499,128,32
2720000,2720000,  3.341400,10,2.000000,5440000,26.048963,3.256120,4,CUSP,5438988,128,32
2720000,2720000,  3.820500,10,2.000000,5440000,22.782359,2.847795,4,CUSPARSE,5438988,128,32
2720000,2720000,  6.509100,10,4.000000,10880000,23.401085,3.343012,4,CUSP,10878025,128,32
2720000,2720000,  5.707100,10,4.000000,10880000,26.689563,3.812795,4,CUSPARSE,10878025,128,32
2720000,2720000, 12.771300,10,8.000000,21760000,22.149664,3.407641,4,CUSP,21756078,128,32
2720000,2720000, 11.276300,10,8.000000,21760000,25.086243,3.859422,4,CUSPARSE,21756078,128,32
2720000,2720000, 24.088400,10,16.000000,43520000,22.583484,3.613357,4,CUSP,43511902,128,32
2720000,2720000, 22.941000,10,16.000000,43520000,23.713003,3.794080,4,CUSPARSE,43511902,128,32
2720000,2720000, 44.874400,10,32.000000,87040000,23.760541,3.879272,4,CUSP,87024148,128,32
2720000,2720000, 45.297800,10,32.000000,87040000,23.538450,3.843012,4,CUSPARSE,87024148,128,32
2720000,2720000, 85.901600,10,64.000000,174080000,24.571370,4.053009,4,CUSP,174048165,128,32
2720000,2720000, 93.127100,10,64.000000,174080000,22.664939,3.738547,4,CUSPARSE,174048165,128,32
2720000,2720000,169.174500,10,128.000000,348160000,24.824545,4.115987,4,CUSP,348096442,128,32
2720000,2720000,166.796700,10,128.000000,348160000,25.178436,4.174663,4,CUSPARSE,348096442,128,32
2740000,2740000,  1.857500,10,1.000000,2740000,29.502021,2.950202,4,CUSP,2739477,128,32
2740000,2740000,  2.347100,10,1.000000,2740000,23.347963,2.334796,4,CUSPARSE,2739477,128,32
2740000,2740000,  3.374200,10,2.000000,5480000,25.985420,3.248177,4,CUSP,5479039,128,32
2740000,2740000,  3.861200,10,2.000000,5480000,22.707967,2.838496,4,CUSPARSE,5479039,128,32
2740000,2740000,  6.550500,10,4.000000,10960000,23.424167,3.346309,4,CUSP,10958063,128,32
2740000,2740000,  5.729200,10,4.000000,10960000,26.782099,3.826014,4,CUSPARSE,10958063,128,32
2740000,2740000, 12.885200,10,8.000000,21920000,22.115295,3.402353,4,CUSP,21915936,128,32
2740000,2740000, 11.380000,10,8.000000,21920000,25.040422,3.852373,4,CUSPARSE,21915936,128,32
2740000,2740000, 24.231800,10,16.000000,43840000,22.614911,3.618386,4,CUSP,43832040,128,32
2740000,2740000, 23.177700,10,16.000000,43840000,23.643416,3.782947,4,CUSPARSE,43832040,128,32
2740000,2740000, 45.214500,10,32.000000,87680000,23.755211,3.878402,4,CUSP,87664231,128,32
2740000,2740000, 45.764900,10,32.000000,87680000,23.469515,3.831758,4,CUSPARSE,87664231,128,32
2740000,2740000, 86.475100,10,64.000000,175360000,24.587887,4.055734,4,CUSP,175328178,128,32
2740000,2740000, 93.864800,10,64.000000,175360000,22.652155,3.736438,4,CUSPARSE,175328178,128,32
2740000,2740000,170.848100,10,128.000000,350720000,24.762113,4.105635,4,CUSP,350656224,128,32
2740000,2740000,168.301800,10,128.000000,350720000,25.136748,4.167751,4,CUSPARSE,350656224,128,32
2760000,2760000,  1.871100,10,1.000000,2760000,29.501365,2.950136,4,CUSP,2759519,128,32
2760000,2760000,  2.358800,10,1.000000,2760000,23.401731,2.340173,4,CUSPARSE,2759519,128,32
2760000,2760000,  3.398400,10,2.000000,5520000,25.988702,3.248588,4,CUSP,5519029,128,32
2760000,2760000,  3.887500,10,2.000000,5520000,22.718972,2.839871,4,CUSPARSE,5519029,128,32
2760000,2760000,  6.613000,10,4.000000,11040000,23.372146,3.338878,4,CUSP,11038020,128,32
2760000,2760000,  5.704600,10,4.000000,11040000,27.093925,3.870561,4,CUSPARSE,11038020,128,32
2760000,2760000, 12.988000,10,8.000000,22080000,22.100401,3.400062,4,CUSP,22076025,128,32
2760000,2760000, 11.472200,10,8.000000,22080000,25.020485,3.849305,4,CUSPARSE,22076025,128,32
2760000,2760000, 24.475000,10,16.000000,44160000,22.553626,3.608580,4,CUSP,44152086,128,32
2760000,2760000, 23.316100,10,16.000000,44160000,23.674628,3.787941,4,CUSPARSE,44152086,128,32
2760000,2760000, 45.541200,10,32.000000,88320000,23.756950,3.878686,4,CUSP,88304310,128,32
2760000,2760000, 46.128700,10,32.000000,88320000,23.454379,3.829286,4,CUSPARSE,88304310,128,32
2760000,2760000, 87.297200,10,64.000000,176640000,24.534120,4.046865,4,CUSP,176608359,128,32
2760000,2760000, 94.724700,10,64.000000,176640000,22.610365,3.729545,4,CUSPARSE,176608359,128,32
2760000,2760000,172.264800,10,128.000000,353280000,24.737729,4.101592,4,CUSP,353216396,128,32
2760000,2760000,169.674100,10,128.000000,353280000,25.115442,4.164218,4,CUSPARSE,353216396,128,32
2780000,2780000,  1.885800,10,1.000000,2780000,29.483510,2.948351,4,CUSP,2779486,128,32
2780000,2780000,  2.376100,10,1.000000,2780000,23.399690,2.339969,4,CUSPARSE,2779486,128,32
2780000,2780000,  3.422900,10,2.000000,5560000,25.989659,3.248707,4,CUSP,5558995,128,32
2780000,2780000,  3.916400,10,2.000000,5560000,22.714739,2.839342,4,CUSPARSE,5558995,128,32
2780000,2780000,  6.646800,10,4.000000,11120000,23.421798,3.345971,4,CUSP,11118027,128,32
2780000,2780000,  5.721300,10,4.000000,11120000,27.210600,3.887228,4,CUSPARSE,11118027,128,32
2780000,2780000, 13.097200,10,8.000000,22240000,22.074948,3.396146,4,CUSP,22236035,128,32
2780000,2780000, 11.585400,10,8.000000,22240000,24.955548,3.839315,4,CUSPARSE,22236035,128,32
2780000,2780000, 24.628900,10,16.000000,44480000,22.575105,3.612017,4,CUSP,44472147,128,32
2780000,2780000, 23.511400,10,16.000000,44480000,23.648103,3.783696,4,CUSPARSE,44472147,128,32
2780000,2780000, 45.995100,10,32.000000,88960000,23.692959,3.868238,4,CUSP,88944226,128,32
2780000,2780000, 46.600400,10,32.000000,88960000,23.385207,3.817993,4,CUSPARSE,88944226,128,32
2780000,2780000, 87.992100,10,64.000000,177920000,24.516746,4.043999,4,CUSP,177887838,128,32
2780000,2780000, 95.440600,10,64.000000,177920000,22.603378,3.728392,4,CUSPARSE,177887838,128,32
2780000,2780000,173.855700,10,128.000000,355840000,24.688981,4.093510,4,CUSP,355776476,128,32
2780000,2780000,171.443300,10,128.000000,355840000,25.036382,4.151110,4,CUSPARSE,355776476,128,32
2800000,2800000,  1.896600,10,1.000000,2800000,29.526523,2.952652,4,CUSP,2799521,128,32
2800000,2800000,  2.391700,10,1.000000,2800000,23.414309,2.341431,4,CUSPARSE,2799521,128,32
2800000,2800000,  3.447000,10,2.000000,5600000,25.993619,3.249202,4,CUSP,5599002,128,32
2800000,2800000,  3.943700,10,2.000000,5600000,22.719782,2.839973,4,CUSPARSE,5599002,128,32
2800000,2800000,  6.703400,10,4.000000,11200000,23.391116,3.341588,4,CUSP,11197995,128,32
2800000,2800000,  5.670500,10,4.000000,11200000,27.651883,3.950269,4,CUSPARSE,11197995,128,32
2800000,2800000, 13.187700,10,8.000000,22400000,22.081182,3.397105,4,CUSP,22396065,128,32
2800000,2800000, 11.652400,10,8.000000,22400000,24.990560,3.844702,4,CUSPARSE,22396065,128,32
2800000,2800000, 24.663700,10,16.000000,44800000,22.705434,3.632869,4,CUSP,44792097,128,32
2800000,2800000, 23.667200,10,16.000000,44800000,23.661439,3.785830,4,CUSPARSE,44792097,128,32
2800000,2800000, 46.106500,10,32.000000,89600000,23.805754,3.886654,4,CUSP,89584053,128,32
2800000,2800000, 46.891000,10,32.000000,89600000,23.407477,3.821629,4,CUSPARSE,89584053,128,32
2800000,2800000, 88.441500,10,64.000000,179200000,24.567652,4.052396,4,CUSP,179168043,128,32
2800000,2800000, 96.076300,10,64.000000,179200000,22.615359,3.730368,4,CUSPARSE,179168043,128,32
2800000,2800000,175.122300,10,128.000000,358400000,24.686748,4.093139,4,CUSP,358336429,128,32
2800000,2800000,172.784100,10,128.000000,358400000,25.020821,4.148530,4,CUSPARSE,358336429,128,32
2820000,2820000,  1.913200,10,1.000000,2820000,29.479408,2.947941,4,CUSP,2819497,128,32
2820000,2820000,  2.418600,10,1.000000,2820000,23.319277,2.331928,4,CUSPARSE,2819497,128,32
2820000,2820000,  3.478200,10,2.000000,5640000,25.944455,3.243057,4,CUSP,5639013,128,32
2820000,2820000,  3.987100,10,2.000000,5640000,22.632992,2.829124,4,CUSPARSE,5639013,128,32
2820000,2820000,  6.760400,10,4.000000,11280000,23.359565,3.337081,4,CUSP,11277985,128,32
2820000,2820000,  5.729700,10,4.000000,11280000,27.561653,3.937379,4,CUSPARSE,11277985,128,32
2820000,2820000, 13.301300,10,8.000000,22560000,22.048973,3.392150,4,CUSP,22555978,128,32
2820000,2820000, 11.758400,10,8.000000,22560000,24.942169,3.837257,4,CUSPARSE,22555978,128,32
2820000,2820000, 24.967700,10,16.000000,45120000,22.589185,3.614270,4,CUSP,45112093,128,32
2820000,2820000, 23.907100,10,16.000000,45120000,23.591318,3.774611,4,CUSPARSE,45112093,128,32
2820000,2820000, 46.483600,10,32.000000,90240000,23.781291,3.882660,4,CUSP,90224119,128,32
2820000,2820000, 47.334800,10,32.000000,90240000,23.353643,3.812840,4,CUSPARSE,90224119,128,32
2820000,2820000, 89.050800,10,64.000000,180480000,24.573839,4.053417,4,CUSP,180448210,128,32
2820000,2820000, 96.930900,10,64.000000,180480000,22.576083,3.723890,4,CUSPARSE,180448210,128,32
2820000,2820000,176.508900,10,128.000000,360960000,24.667765,4.089992,4,CUSP,360896438,128,32
2820000,2820000,174.321300,10,128.000000,360960000,24.977326,4.141318,4,CUSPARSE,360896438,128,32
2840000,2840000,  1.926500,10,1.000000,2840000,29.483521,2.948352,4,CUSP,2839475,128,32
2840000,2840000,  2.413700,10,1.000000,2840000,23.532338,2.353234,4,CUSPARSE,2839475,128,32
2840000,2840000,  3.505300,10,2.000000,5680000,25.926455,3.240807,4,CUSP,5679005,128,32
2840000,2840000,  4.021900,10,2.000000,5680000,22.596286,2.824536,4,CUSPARSE,5679005,128,32
2840000,2840000,  6.372300,10,4.000000,11360000,24.958022,3.565432,4,CUSP,11358030,128,32
2840000,2840000,  5.765100,10,4.000000,11360000,27.586686,3.940955,4,CUSPARSE,11358030,128,32
2840000,2840000, 13.391800,10,8.000000,22720000,22.055288,3.393121,4,CUSP,22715942,128,32
