20000,20000,257.657589, 29.137732,  0.015339, 40.229769,15,32.000000,640000,0.030428,0.004968,4,CUSP,624412,128,32
20000,20000,277.712115, 30.090357,  0.009636, 39.429344,15,64.000000,1280000,0.055885,0.009218,4,CUSP,1248860,128,32
20000,20000,255.686278, 29.801499,  0.010139, 42.843431,15,128.000000,2560000,0.120773,0.020025,4,CUSP,2497848,128,32
22000,22000,254.645731, 28.381852,  0.009598, 39.845367,15,1.000000,22000,0.001728,0.000173,4,CUSP,21523,128,32
22000,22000,246.655626, 28.683968,  0.009223, 35.705064,15,2.000000,44000,0.002854,0.000357,4,CUSP,43047,128,32
22000,22000,262.760355, 31.764213,  0.009711, 42.331700,15,4.000000,88000,0.004689,0.000670,4,CUSP,86069,128,32
22000,22000,285.750746, 32.432670,  0.009625, 43.134177,15,8.000000,176000,0.008007,0.001232,4,CUSP,172142,128,32
22000,22000,194.602578, 17.015593,  0.004880, 25.707663,15,16.000000,352000,0.022610,0.003618,4,CUSP,344310,128,32
22000,22000,266.069496, 29.874768,  0.009771, 39.909740,15,32.000000,704000,0.032413,0.005292,4,CUSP,688238,128,32
22000,22000,271.289509, 32.644137,  0.014885, 44.196269,15,64.000000,1408000,0.062929,0.010380,4,CUSP,1376782,128,32
22000,22000,278.465710, 31.467025,  0.010744, 47.561689,15,128.000000,2816000,0.121983,0.020225,4,CUSP,2753737,128,32
24000,24000,261.190891, 30.092913,  0.010034, 40.966100,15,1.000000,24000,0.001838,0.000184,4,CUSP,23517,128,32
24000,24000,237.770757, 27.871717,  0.009141, 38.900644,15,2.000000,48000,0.003230,0.000404,4,CUSP,46965,128,32
24000,24000,256.348230, 31.004068,  0.019905, 41.406755,15,4.000000,96000,0.005243,0.000749,4,CUSP,93992,128,32
24000,24000,269.270718, 34.746021,  0.009788, 48.020656,15,8.000000,192000,0.009269,0.001426,4,CUSP,188171,128,32
24000,24000,194.080921, 14.564403,  0.004689, 19.264515,15,16.000000,384000,0.024732,0.003957,4,CUSP,376205,128,32
24000,24000,269.481328, 29.047019,  0.009989, 40.100381,15,32.000000,768000,0.034912,0.005700,4,CUSP,752401,128,32
24000,24000,246.143729, 26.743541,  0.009412, 36.542708,15,64.000000,1536000,0.075663,0.012481,4,CUSP,1504670,128,32
24000,24000,271.808659, 31.052890,  0.010904, 42.110808,15,128.000000,3072000,0.136331,0.022604,4,CUSP,3009330,128,32
26000,26000,245.096645, 29.469273,  0.014730, 37.453496,15,1.000000,26000,0.002122,0.000212,4,CUSP,25493,128,32
26000,26000,260.248073, 29.444658,  0.009956, 41.531613,15,2.000000,52000,0.003197,0.000400,4,CUSP,50942,128,32
26000,26000,249.708172, 30.814922,  0.009788, 42.388994,15,4.000000,104000,0.005831,0.000833,4,CUSP,102024,128,32
26000,26000,245.734830, 30.142350,  0.009959, 45.264013,15,8.000000,208000,0.011004,0.001693,4,CUSP,204103,128,32
26000,26000,191.000542, 17.183951,  0.005052, 21.258155,15,16.000000,416000,0.027225,0.004356,4,CUSP,408076,128,32
26000,26000,248.658408, 29.979910,  0.010068, 37.148486,15,32.000000,832000,0.040988,0.006692,4,CUSP,816411,128,32
26000,26000,258.452881, 29.686909,  0.010496, 41.068867,15,64.000000,1664000,0.078065,0.012877,4,CUSP,1632464,128,32
26000,26000,260.325448, 29.896580,  0.021363, 41.169321,15,128.000000,3328000,0.154207,0.025568,4,CUSP,3265378,128,32
28000,28000,250.785220, 29.635051,  0.009454, 43.686577,15,1.000000,28000,0.002233,0.000223,4,CUSP,27505,128,32
28000,28000,258.858962, 28.549734,  0.010113, 37.854113,15,2.000000,56000,0.003461,0.000433,4,CUSP,55047,128,32
28000,28000,260.187075, 29.523971,  0.010144, 39.284068,15,4.000000,112000,0.006026,0.000861,4,CUSP,109977,128,32
28000,28000,251.772699, 29.538408,  0.009507, 37.278960,15,8.000000,224000,0.011566,0.001779,4,CUSP,220033,128,32
28000,28000,204.205812, 15.812945,  0.004881, 21.487314,15,16.000000,448000,0.027423,0.004388,4,CUSP,440173,128,32
